클레임유형,공장,생산법인,판매지역,수출국가,해외내수,등급,귀책구분,최종확정,차종,RO번호,차대번호,"원인부품
분류코드",부품번호,부품대분류,부품중분류,부품명,"직거래
/직개발",불량구분,"부품
대분류",부품계통,현상명(재분류),HKMC 현상,HKMC 현상명,HKMC 원인,HKMC 원인명,"파셜화
대상여부","Assy/
Partial",DTC 1번째,DTC 2번째,DTC 3번째,"생산
년월일",생산월,생산년,"판매
년월일",판매월,판매년,"선적
년월일",선적월,"정비등록
년월일",정비등록월,"정비확정
년월일",정비확정월,"데이터적재
년월일","데이터적재
년월",실적년,총주행거리(Km),"판매소요
일수","차량사용
일수","차량사용
기준개월","정비작업
코드",정비망코드,정비망,"해외딜러
코드",수리권역,수리지역,직/간접망구분,정비사업소명,"정비특이사항
코드","정비특이사항
제목명","품질특이사항
내용","품질특이사항
(번역)","클레임
발생구분","확정
부품금액","확정
부품금액",수리금액,외주금액,"차대번호
엔진코드","변속기
코드",엔진넘버,엔진명,엔진생산일,"트랜스미션
번호","개발업체
코드",납품업체,3M 100만,'12M 100만,36M 100만,이의제기,이의제기(기타),실적확정,신규RO조합,현대위아 현상,현대위아 현상명,현대위아 원인,현대위아 원인명,등록번호,접수자,"위아
처리구분","위아
진행단계",개선부문,경과일,의뢰일자,중복문제,재발여부,안전문제,심각도,협력사담당자
W:일반 클레임,서산1엔진,HMC,한국,한국,내수,B,,미확정,AX1,P01DM32025200215900,KMHB5518BPW016680,25600,2560007500,카파엔진,기타,터멀 매니지먼트 모듈,직개발,,E,엔진,누유/누기/누수,L31,냉각수 문제_누수,ZZ3,"단품 자체 불량(내부,기능,프로그램)",비해당,비해당,,,,2022/02/07,2022/02,2022,2022/02/16,2022/02,2022,2022/02/15,2022/02,2025/10/15,2025/10,2025/10/15,2025/10,2025/10/16,2025/10,2025,19869,9,1337,45,25613R00,P01DM3,좌동서부점,-,한국,부산광역시,간접망,좌동서부점,-,-,"[C]1.현상 : 냉각수 보충해도 지속적 줄어듬 발생
2.점검내용 및 원인 : 터널 매니지먼트 모듈 누수 확인 됨  사진참조
3.조치내용 : 신품교환  조치
4.요망사항 : 부품 품질 개선",,,75.31,56.18,131.48,0,SOHC - TCI,AUTO - 4 SPEED 2WD,G3LDND014842,G3LⅢ1.0MPI,20220124,EN4WD3140334,S196,서산1엔진,비대상,비대상,비대상,비해당,,미확인,2-GSWH-P01DM3-2025-2-002159-0-@-@-@-@-0-0,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,Kia,한국,한국,내수,B,,미확정,JA,JK42302025W00333300,KNAB6518BMT783983,22311,2231107002,카파엔진,헤드가스켓,가스켓－실린더 헤드,직개발,,E,엔진,누유/누기/누수,L24,엔진오일 문제_누유,ZZ5,상품성/성능 불만,해당,Partial,,,,2021/01/15,2021/01,2021,2021/01/25,2021/01,2021,,,2025/10/13,2025/10,2025/10/15,2025/10,2025/10/16,2025/10,2025,69344,10,1722,58,22311R1K,JK4230,천안아산서비스㈜,-,한국,충청남도,간접망,천안아산서비스㈜,-,-,"[C]1.현상 : > 엔진 오일 누유 발생으로 입고

2.점검내용 및 원인 : > 점검 결과 실린더 헤드 가스켓 기밀 불량으로 인한 누유 발생 확인됨
3.조치내용 : > 실린더 헤드 가스켓 및 부대품 교환 조치함",,R,92.09,332.64,424.73,0,SOHC - TCI,AUTO - 4 SPEED 2WD,G3LDMD006346,G3LⅢ1.0MPI,20210112,EM3MD3915265,S107,서산1엔진,비대상,비대상,비대상,비해당,,미확인,2-GSWK-JK4230-2025-W-003333-0-@-@-@-@-0-0,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,Kia,한국,한국,내수,B,,미확정,JA,GX97202025W00089100,KNAB3518BPT108659,27301,2730107000,카파엔진,이그니션코일,코일 어셈블리－이그니션,직거래,,E,엔진,경고등점등,W11,경고등 점등_경고등 점등,ZZ3,"단품 자체 불량(내부,기능,프로그램)",비해당,비해당,P030200,P030000,,2023/03/22,2023/03,2023,2023/04/06,2023/04,2023,2023/04/07,2023/04,2025/10/13,2025/10,2025/10/15,2025/10,2025/10/16,2025/10,2025,44224,15,921,31,27301R1K,GX9720,봉담점,-,한국,경기도,간접망,봉담점,-,-,"[C]1.현상 : 엔진 경고등 점등으로 입고 
2.점검내용 및 원인 : P030200 실린더2번실화감지
3.조치내용 : 이그니션 코일 2번 교환",,R,21.02,19.95,40.97,0,SOHC - TCI,AUTO - 4 SPEED 2WD,G3LDPD055611,G3LⅢ1.0MPI,20230321,EP3MD3391371,RONZ,서산1엔진,비대상,비대상,대상,비해당,,확정,2-GSWK-GX9720-2025-W-000891-0-@-@-@-@-0-0,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,Kia,한국,한국,내수,B,,미확정,JA,GX13602025W00048500,KNAB3518BPT063253,25100,2510007010,카파엔진,워터펌프,펌프 어셈블리－쿨런트,직거래,,E,엔진,소음,Q72,엔진 소음/이음_공회전시,ZZ5,상품성/성능 불만,비해당,비해당,,,,2022/12/21,2022/12,2022,2022/12/29,2022/12,2022,2022/12/30,2022/12,2025/09/23,2025/09,2025/10/15,2025/10,2025/10/16,2025/10,2025,28988,8,999,34,25100R1K,GX1360,별내점,-,한국,경기도,간접망,별내점,-,-,"[C]1.현상 : 공회전/ 가속시 엔진소음 발생하여 입고.
2.점검내용 및 원인 : 쿨런트 펌프에서 이상소음 확인. 교체후 시운전시 텐셔너 어셈블리 측에서 미세소음 확인.
3.조치내용 : 쿨런트 펌프 어셈블리 교체및 가스켓 인렛, 부동액(일반) 및 텐셔너 어셈블리 연계 교체. 작업후 소음 없음. 정상출고.",,R,76.38,40.04,116.42,0,SOHC - TCI,AUTO - 4 SPEED 2WD,G3LDND224973,G3LⅢ1.0MPI,20221216,EN3MD3328937,RI14,서산1엔진,비대상,비대상,대상,비해당,,확정,2-GSWK-GX1360-2025-W-000485-0-@-@-@-@-0-0,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HMC,한국,한국,내수,B,,미확정,AX1,G01DL22025200113600,KMHB3518BPW049109,28450,2845007000,카파엔진,EGR밸브,밸브 어셈블리－EGR,직거래,,E,엔진,경고등점등,W11,경고등 점등_경고등 점등,ZZ3,"단품 자체 불량(내부,기능,프로그램)",비해당,비해당,P040400,,,2022/10/05,2022/10,2022,2023/01/13,2023/01,2023,2023/01/07,2023/01,2025/10/15,2025/10,2025/10/15,2025/10,2025/10/16,2025/10,2025,27691,100,1006,34,28320R00,G01DL2,옥산점,-,한국,충청북도,간접망,옥산점,-,-,"[C]1.현상 : 경고등점등 으로 입고
2.점검내용 및 원인 : P0404 egr액츄에이터 작동범위 성능이상 검출
3.조치내용 : EGR 밸브 어셈블리 교환 후 출고
4.요망사항 : 00000",,,39.12,57.75,96.87,0,SOHC - TCI,AUTO - 4 SPEED 2WD,G3LDND171684,G3LⅢ1.0MPI,20220929,EN4WD3276640,SE09,서산1엔진,비대상,비대상,대상,비해당,,확정,2-GSWH-G01DL2-2025-2-001136-0-@-@-@-@-0-0,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HAOS,아중동,레위니옹,수출,B,,미확정,BC3,E49AA00000253631000,NLHBN51GAMZ018427,25100,2510007501,카파엔진,,펌프 어셈블리－쿨런트,직개발,,E,엔진,누유/누기/누수,L31,냉각수 문제_누수,ZZ3,"단품 자체 불량(내부,기능,프로그램)",,,,,,2020/11/02,2020/11,2020,2021/04/16,2021/04,2021,2020/11/11,2020/11,2025/09/24,2025/09,2025/10/14,2025/10,2025/10/16,2025/10,2025,24048,165,1622,55,25100R5T,E49AA,,00000,아프리카,,,,-,-,"[C]Fuite liquide refroidissement
[R]Remplacement pompe ? eau
[T]Fuite liquide refroidissement niveau pompe ? eau","[C]냉각수 누출
[R]워터 펌프 교체
[T]워터 펌프 레벨에서 냉각수 누출",R,78.08,81.9,159.98,0,DOHC - TCI/GDI,MANUAL T/M - 6 SPEED 2WD,G3LELD148807,G3LⅢ1.0T-GDi,20200912,BD72LB544919,,서산1엔진,비대상,비대상,비대상,비해당,,미확인,2-GWMSH-@-@-@-@-0-@-E49AA-00000-2536314541-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HAOS,아중동,레위니옹,수출,B,,미확정,AC3,E49AA00000251132000,NLHDP51BAMZ091558,24321,2432107010,카파엔진,타이밍체인,체인－타이밍,직거래,,E,엔진,소음,Q72,엔진 소음/이음_공회전시,ZZ3,"단품 자체 불량(내부,기능,프로그램)",해당,Partial,,,,2021/06/07,2021/06,2021,2021/11/18,2021/11,2021,2021/06/30,2021/06,2025/10/08,2025/10,2025/10/14,2025/10,2025/10/16,2025/10,2025,62066,164,1420,48,24320R5T,E49AA,,00000,아프리카,,,,-,-,"[C]Bruit demarrage ? froid
[R]Remplacement kit chaine
[T]Bruit frottement dans distribution","[C]콜드 스타트 소음
[R]체인 키트 교체
[T]타이밍 기어 마찰 소음",R,116.04,285.22,401.26,0,DOHC - LPI,MANUAL T/M - 5 SPEED 2WD,G3LELD086328,κ 1.0(T-GDI),20200612,TMM50J510024,,서산1엔진,비대상,비대상,비대상,비해당,,미확인,2-GWMSH-@-@-@-@-0-@-E49AA-00000-2511323700-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HMMC,아중동,레위니옹,수출,B,,미확정,PDH,E49AA00000251132366,TMAH351BAPJ213218,24357,2435707170,카파엔진,VFS,베리어블 포스 솔레노이드 어셈블리,직거래,,E,엔진,경고등점등,W11,경고등 점등_경고등 점등,ZZ3,"단품 자체 불량(내부,기능,프로그램)",비해당,비해당,,,,2023/07/13,2023/07,2023,2023/09/29,2023/09,2023,2023/07/18,2023/07,2025/09/30,2025/09,2025/10/14,2025/10,2025/10/16,2025/10,2025,30509,78,732,25,24357R00,E49AA,,00000,아프리카,,,,-,-,"[C]Voyant moteur allum
[R]Ocv echappement ? remplacer
[T]Ocv echappement en defaut 
Connexion et aliementation ok","[C] 엔진 표시등 켜짐
[R]배기 가스를 교체해야 함
[T]배기 장치 결함
연결 및 배선 정상",,48.84,14.89,63.73,0,DOHC - LPI,MANUAL T/M - 6 SPEED 2WD,G3LFPD102699,G3LⅢ1.0T-GDi,20230522,FPJ6F979982,SEF9,서산1엔진,비대상,비대상,대상,비해당,,확정,2-GWMSH-@-@-@-@-0-@-E49AA-00000-2511323660-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HAOS,아중동,레위니옹,수출,B,,미확정,BC3,E49AA00000251132000,NLHBN51GAMZ018667,25600,2560007600,카파엔진,기타,터멀 매니지먼트 모듈,직거래,,E,엔진,경고등점등,W17,경고등 점등_경고등 점등-엔진,ZZ3,"단품 자체 불량(내부,기능,프로그램)",비해당,비해당,,,,2020/11/03,2020/11,2020,2021/04/26,2021/04,2021,2020/11/11,2020/11,2025/09/22,2025/09,2025/10/14,2025/10,2025/10/16,2025/10,2025,166002,174,1610,54,25613R5T,E49AA,,00000,아프리카,,,,-,-,"[C]Voyant moteur
[R]Remplacement bo?tier d’eau
[T]Dtc bo?tier d’eau de liquide de refroidissement","[C]모터 표시등
[R] 워터 박스 교체
[T]Dtc 냉각수 박스",R,204.62,96.79,301.41,0,DOHC - TCI/GDI,MANUAL T/M - 6 SPEED 2WD,G3LELD148834,G3LⅢ1.0T-GDi,20200912,BD72LB545023,,서산1엔진,비대상,비대상,비대상,비해당,,미확인,2-GWMSH-@-@-@-@-0-@-E49AA-00000-2511323613-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HMMC,유럽,그리스,수출,B,,미확정,PDH,D27ABA0024401001473,TMAH3H1BANJ029686,27301,2730108200,카파엔진,이그니션코일,코일 어셈블리－이그니션,직거래,,E,엔진,출력부족,DD1,엔진 출력부족_가속시,ZZ3,"단품 자체 불량(내부,기능,프로그램)",비해당,비해당,P030300,,,2022/04/08,2022/04,2022,2022/06/05,2022/06,2022,2022/04/11,2022/04,2025/09/11,2025/09,2025/10/14,2025/10,2025/10/16,2025/10,2025,49467,58,1194,40,27301F01,D27AB,,A0024,유럽,,,,-,-,"[C]ΑΝΑΜΕΝΗ ΕΝΔΕΙΞΗ
[R]ΑΛΛΑΓΗ ΠΟΛΛΑΣΤΙΑΣΤΗ 3ου
[T]ΚΑΚΗ ΕΠΑΦΗ ΕΣΩΤΕΡΙΚΑ","[c] 예상 표시
[r]멀티패스미터 변경 3
[t] 내부적으로 접촉 불량",,19.87,33.05,52.92,0,DOHC - LPI,MANUAL T/M - 6 SPEED 2WD,G3LEND023686,G3LⅢ1.0T-GDi,20220209,FNJ6F734510,,서산1엔진,비대상,비대상,비대상,비해당,,미확인,2-GWMSH-@-@-@-@-0-@-D27AB-A0024-4010014733-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HAOS,유럽,그리스,수출,B,,미확정,BC3,D27ABA0024401001000,NLHBN51GANZ182530,21443,214432B020,카파엔진,,씰－오일 리어,직개발,,E,엔진,누유/누기/누수,L43,변속기 오일문제_누유,ZZ3,"단품 자체 불량(내부,기능,프로그램)",,,,,,2022/05/11,2022/05,2022,2022/06/29,2022/06,2022,2022/05/18,2022/05,2025/08/01,2025/08,2025/10/14,2025/10,2025/10/16,2025/10,2025,27690,49,1129,38,21443R5T,D27AB,,A0024,유럽,,,,-,-,"[C]ΔΙΑΡΡΟΗ
[R]ΑΛΛΑΓΗ ΤΣΙΜΟΥΧΑΣ ΣΤΡΟΦΑΛΟΥ
[T]ΚΑΚΗ ΣΤΕΓΑΝΟΠΟΙΗΣΗ ΤΣΙΜΟΥΧΑΣ ΣΤΡΟΦΑΛΟΥ","[C]DIARROI
[R] 크랭크 씰 교체
[t] 크랭크 씰링 불량",R,17.36,153.83,171.19,0,DOHC - TCI/GDI,MANUAL T/M - 6 SPEED 2WD,G3LEND009329,G3LⅢ1.0T-GDi,20220114,BD72MB211652,,서산1엔진,비대상,비대상,비대상,비해당,,미확인,2-GWMSH-@-@-@-@-0-@-D27AB-A0024-4010013893-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HAOS,아중동,이스라엘,수출,B,,미확정,BC3,D06AA00425A35665000,NLHBN81GGRZ305916,27301,2730108200,카파엔진,이그니션코일,코일 어셈블리－이그니션,직거래,,E,엔진,경고등점등,I3A,경고등 점등_경고등 점등,ZZ3,"단품 자체 불량(내부,기능,프로그램)",비해당,비해당,P030100,,,2023/03/22,2023/03,2023,2023/06/30,2023/06,2023,2023/03/28,2023/03,2025/05/20,2025/05,2025/10/14,2025/10,2025/10/16,2025/10,2025,82838,100,690,23,27301R00,D06AA,,00425,중동,,,,-,-,"[C]????? ???? ?????
[R]???? ????? ??? ???? ???????????
[T]???? ????? ??????? ??'' 1??' ????? ????? ???? ?????????
[O]HFE22-12-T490-BC3 Named TSB not folowed.
This coil should be swapped with the other coils, then should be replaced if DTC occurs on new cylinder with the swapped coil as instructed in the TSB.","[C]엔진 경고등 점등 [R]점화 코일 교체 및 값 초기화 수행 [T]1번 실린더 점화 손실, 점화 코일 전압 측정 시 코일 단선 [O]HFE22-12-T490-BC3 지정 TSB 미준수.
이 코일은 다른 코일과 교체한 후, TSB 지침에 따라 교체된 코일이 장착된 새 실린더에서 DTC가 발생할 경우 교체해야 합니다.",F,0,0,0,0,DOHC - TCI/GDI,DCT - 7 SPEED 2WD,G3LEPD016980,G3LⅢ1.0T-GDi,20230127,M28VPD120617,,서산1엔진,비대상,비대상,대상,비해당,,확정,2-GWMSH-@-@-@-@-0-@-D06AA-00425-A35665-0-2,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,Kia,한국,한국,내수,B,,미확정,JA,CX91102025W00092200,KNAB6518BMT752737,25600,2560007500,카파엔진,기타,터멀 매니지먼트 모듈,직개발,,E,엔진,누유/누기/누수,L31,냉각수 문제_누수,ZZ5,상품성/성능 불만,비해당,비해당,,,,2020/11/06,2020/11,2020,2020/12/09,2020/12,2020,2020/12/10,2020/12,2025/10/14,2025/10,2025/10/15,2025/10,2025/10/16,2025/10,2025,61507,33,1770,59,25600R4K,CX9110,용계점,-,한국,대구광역시,간접망,용계점,-,-,"[C]1.현상 : 냉각수누수
2.점검내용 및 원인 : 터멀매니지먼트 모듈에서 누수확인됨
3.조치내용 : 터멀매니지먼트 모듈 교체",,R,75.31,36.96,112.27,0,SOHC - TCI,AUTO - 4 SPEED 2WD,G3LDLD188622,G3LⅢ1.0MPI,20201105,EL3MD3870945,S196,서산1엔진,비대상,비대상,비대상,비해당,,미확인,2-GSWK-CX9110-2025-W-000922-0-@-@-@-@-0-0,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HAOS,유럽,에스토니아,수출,B,,미확정,BC3,C45AF15220184843000,NLHBN51GGNZ104693,25290,2529007490,카파엔진,기타,PYD & TVD 디커플러 앗세이,직거래,,E,엔진,소음,Q55,소음/이음_주행중,ZZ4,단품 재질 불량,비해당,비해당,,,,2021/09/10,2021/09,2021,2021/10/29,2021/10,2021,2021/09/13,2021/09,2025/07/26,2025/07,2025/10/14,2025/10,2025/10/16,2025/10,2025,73698,49,1366,46,23124R5T,C45AF,,15220,유럽,,,,-,-,"[C]Customer complains about noise from engine.
[R]Replace camshaft pulley damper
[T]Confirmed, there is noise from damper. Damper have broke down and unable to hold torque.","[C]고객이 엔진 소음에 대해 불평합니다.
[R]캠축 풀리 댐퍼 교체
[T]확인, 댐퍼에서 소음이 발생함. 댐퍼가 고장나서 토크를 유지할 수 없습니다.",R,313.49,60.72,374.21,0,DOHC - TCI/GDI,DCT - 7 SPEED 2WD,G3LFMD042438,G3LⅢ1.0T-GDi,20210309,M10VMD635076,,서산1엔진,비대상,비대상,비대상,비해당,,미확인,2-GWMSH-@-@-@-@-0-@-C45AF-15220-184843-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HAOS,유럽,에스토니아,수출,B,,미확정,BC3,C45AF15032184875000,NLHBR51GGMZ012780,25290,2529007490,카파엔진,기타,PYD & TVD 디커플러 앗세이,직거래,,E,엔진,소음,Q57,소음/이음_작동시,ZZ4,단품 재질 불량,비해당,비해당,,,,2020/10/09,2020/10,2020,2020/12/08,2020/12,2020,2020/10/14,2020/10,2025/07/28,2025/07,2025/10/14,2025/10,2025/10/16,2025/10,2025,50906,60,1693,57,23124R5T,C45AF,,15032,유럽,,,,-,-,"[C]The drive belt pulleys are rattling.
[R]replaced decoupler, defect fixed
[T]The crankshaft pulley of drive belt has shifted rubber elements, which are rubbing against the timing chain cover.","[C] 구동 벨트 풀리가 덜거덕거립니다.
[R] 디커플러 교체, 결함 수정
[T]구동 벨트의 크랭크 샤프트 풀리가 고무 요소로 이동하여 타이밍 체인 커버에 문지르고 있습니다.",R,307.44,64.46,371.9,0,DOHC - TCI/GDI,DCT - 7 SPEED 2WD,G3LFLD123273,G3LⅢ1.0T-GDi,20200811,M10VLD809313,,서산1엔진,비대상,비대상,비대상,비해당,,미확인,2-GWMSH-@-@-@-@-0-@-C45AF-15032-184875-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HAOS,유럽,에스토니아,수출,B,,미확정,BC3,C45AF15000184931000,NLHBN51GGNZ105144,25290,2529007490,카파엔진,기타,PYD & TVD 디커플러 앗세이,직거래,,E,엔진,소음,Q57,소음/이음_작동시,ZZ4,단품 재질 불량,비해당,비해당,,,,2021/09/11,2021/09,2021,2021/11/05,2021/11,2021,2021/09/13,2021/09,2025/06/20,2025/06,2025/10/14,2025/10,2025/10/16,2025/10,2025,61392,55,1323,45,23124R5T,C45AF,,15000,유럽,,,,-,-,"[C]Whining noise from engine bay and then loud clunking noise
[R]PYD TVD assembly was replaced
[T]Video recorded of customer complaint noise. Abnormal noise coming from crankshaft pulley - damper is stuck. Material defect and PYD TVD assembly needs to be replaced","[C] 엔진 베이에서 우는 소리와 시끄러운 클링킹 소음 발생
[R]PYD TVD 어셈블리 교체됨
[T]고객 불만 소음에 대한 비디오 녹화. 크랭크샤프트 풀리에서 비정상적인 소음 발생 - 댐퍼가 고착됨. 재료 결함 및 PYD TVD 어셈블리 교체 필요",R,314.75,64.93,379.68,0,DOHC - TCI/GDI,DCT - 7 SPEED 2WD,G3LFMD040905,G3LⅢ1.0T-GDi,20210308,M10VMD635033,,서산1엔진,비대상,비대상,비대상,비해당,,미확인,2-GWMSH-@-@-@-@-0-@-C45AF-15000-184931-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HAOS,유럽,크로아티아,수출,B,,미확정,AC3,C33AA00090S14361000,NLHDM51AANZ138331,25281,2528107003,카파엔진,체인텐셔너,텐셔너 어셈블리,직거래,,E,엔진,소음,Q72,엔진 소음/이음_공회전시,ZZ3,"단품 자체 불량(내부,기능,프로그램)",해당,Partial,,,,2022/05/29,2022/05,2022,2022/08/10,2022/08,2022,2022/05/31,2022/05,2025/08/25,2025/08,2025/10/14,2025/10,2025/10/16,2025/10,2025,15612,73,1111,38,25281R00,C33AA,,00090,유럽,,,,-,-,"[C]Import iz OA331-330000650-25 SKRIPI REMEN
[R]PREGLEDOM VOZILA USTANOVLJENO KAKO JE NEISPRAVAN NATEZAC KANALNOG REMENA. ZAMJENA NATEZACA.
[T]NATEZAC REMENA","[C]OA331에서 가져오기-330000650-25 참조 방향
[R] 차량 검사에서 채널 벨트의 장력이 올바르지 않은 것으로 확인되었습니다. 텐셔너를 교체하십시오.
[T] 벨트 텐셔너",R,83.02,18.36,101.38,0,DOHC - GDI,MANUAL T/M - 5 SPEED 2WD,G3LDMD157190,κ 1.0,20210830,MM2286320081,,서산1엔진,비대상,비대상,비대상,비해당,,미확인,2-GWMSH-@-@-@-@-0-@-C33AA-00090-S14361-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HAOS,유럽,슬로베니아,수출,B,,미확정,BC3,C32AG00820250825000,NLHBR81GANZ075627,39360,393602M415,카파엔진,기타,센서－차압,직거래,,E,엔진,경고등점등,W17,경고등 점등_경고등 점등-엔진,ZZ3,"단품 자체 불량(내부,기능,프로그램)",비해당,비해당,P047100,,,2021/06/20,2021/06,2021,2022/02/15,2022/02,2022,2021/06/30,2021/06,2025/08/11,2025/08,2025/10/14,2025/10,2025/10/16,2025/10,2025,20112,240,1273,43,39240R00,C32AG,,00820,유럽,,,,-,-,"[C]Gori lucka motorja.. Izvedba kampanije:.51DT07-Zamenjava crpalke goriva s cevjo
[R]Diagnostika opravljena: ugotovljena napaka P047100 Exhaust preure sensor A circuit range, predvideti menjavo senzorja diferencnega tlaka. Izvedba kampanije:.51DT07-Zamenjava crpalke goriva s cevjo uspesno opravljena.
[T]Gori lucka motorja.. Izvedba kampanije:.51DT07-Zamenjava crpalke goriva s cevjo","[C]엔진 라이트 화상... 캠페인 실행:.51DT07- 연료 펌프 호스 교체
[R]진단 수행: 오류 P047100 배기 압력 센서 회로 범위 감지, 차동 압력 센서 교체 예상. 51DT07-호스로 연료 펌프 교체가 성공적으로 수행되었습니다.
[T]엔진 라이트 연소... 캠페인 실행:.51DT07-호스로 연료 펌프 교체 완료",R,40.16,37.48,77.64,0,DOHC - TCI/GDI,MANUAL T/M - 6 SPEED 2WD,G3LEMD025720,G3LⅢ1.0T-GDi,20210209,BD77MB516665,,서산1엔진,비대상,비대상,비대상,비해당,,미확인,2-GWMSH-@-@-@-@-0-@-C32AG-00820-250825002-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HAOS,유럽,슬로베니아,수출,B,,미확정,AC3,C32AG00750250804000,NLHDN51C6SZ305534,25600,2560007500,카파엔진,기타,터멀 매니지먼트 모듈,직거래,,E,엔진,경고등점등,W17,경고등 점등_경고등 점등-엔진,ZZ3,"단품 자체 불량(내부,기능,프로그램)",비해당,비해당,,,,2024/07/26,2024/07,2024,2025/06/04,2025/06,2025,2024/07/31,2024/07,2025/07/29,2025/07,2025/10/14,2025/10,2025/10/16,2025/10,2025,569,313,55,2,25613R00,C32AG,,00750,유럽,,,,-,-,"[C]temp na motorju narasca izmet hladilne tek
[R]DTC U063F00 temperatura narasca izmet vode iz hl  sistema  oksidiran pin na ventilo
[T]pregled sistema gds test","[C] 냉각 실행 중 엔진 온도 상승 배출
[R] 밸브의 hl 시스템 산화 핀에서 온도 상승하는 물 배출 [DTC] U063F00
[T] 시스템 검사 gds 테스트",R,236.84,49.96,286.8,0,DOHC - TCI,MANUAL T/M - 5 SPEED 2WD,G3LDRD068276,G3LⅢ1.0MPI,20240430,MR1671465758,,서산1엔진,비대상,비대상,비대상,비해당,,미확인,2-GWMSH-@-@-@-@-0-@-C32AG-00750-250804001-0-1,,,,,,,,,,,,,,N,,
W:일반 클레임,서산1엔진,HAOS,유럽,유고,수출,B,,미확정,AC3,C30ABALB0122925000,NLHDM51C3RZ243698,24370,2437007000,카파엔진,CVVT,연속 가변 밸브 타이밍 기구 에셈블리-배기,직거래,,E,엔진,엔진부조,DC1,엔진 울컥거림_주행중,ZZ3,"단품 자체 불량(내부,기능,프로그램)",해당,Partial,P001600,U060F00,P034300,2023/09/28,2023/09,2023,2024/01/31,2024/01,2024,2023/10/02,2023/10,2025/09/09,2025/09,2025/10/14,2025/10,2025/10/16,2025/10,2025,35567,125,587,20,24350R00,C30AB,,ALB01,유럽,,,,-,-,"[C]The car was driving normally and suddenly the engine continued to work bad and the check engine light came out
[R]CVVT assy intake and exhaust replaced and problem is resolved
[T]After testing based on the fault code we checked the engine timing and sow that the CVVT assy exhaust and intake were loose and couldn't keep the timing chain in time and the were to be replaced","[C] 차량이 정상적으로 주행 중이었는데 갑자기 엔진이 계속 나쁘게 작동하고 엔진 점검등이 꺼졌습니다.
[R]CVVT 어시 흡기 및 배기 교체 및 문제 해결됨
[T] 오류 코드를 기반으로 테스트 한 후 엔진 타이밍을 확인한 결과 CVVT 어시 배기 및 흡기가 느슨하고 타이밍 체인을 제 시간에 유지할 수 없었으며 교체해야한다는 것을 확인했습니다.",R,338.18,182.73,520.91,0,DOHC - TCI,A_MANUAL,G3LDPD148583,G3LⅢ1.0MPI,20230721,ACZ4PM701123,,서산1엔진,비대상,비대상,대상,비해당,,확정,2-GWMSH-@-@-@-@-0-@-C30AB-ALB01-22925-0-1,,,,,,,,,,,,,,N,,
